id,gtin,mpn,sku,name
pcmg_611,,20MD002MUS,41518865,Lenovo ThinkPad P1 20MD - Xeon E-2176M / 2.7 GHz - Win 10 Pro for Workstations 64-bit - 16 GB RAM - 512 GB SSD TCG Opal Encryption 2; NVMe - 15.6in IPS 1920 x 1080 (Full HD) - Quadro P2000 / UHD Graphics P630 - Wi-Fi; Bluetooth - black (20MD002MUS)
pcmg_613,,XJJNW,40807604,Dell Precision Mobile Workstation 3520 7th Gen Intel Core i7 7820HQ / 2.9 GHz - Win 10 Pro 64-bit - 16 GB RAM - 1 TB SSD Class 50 - 15.6in 1920 x 1080 (Full HD) - Quadro M620 - Wi-Fi (XJJNW)
pcmg_617,,2RNYM,40994179,Dell Latitude 7390 - 8th GEn Intel Core i5 8250U / 1.6 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD Class 20 - 13.3in 1920 x 1080 (Full HD) - UHD Graphics 620 - Wi-Fi; Bluetooth - BTP (2RNYM)
pcmg_618,,20MF000QUS,41550545,Lenovo ThinkPad X1 Extreme 20MF - Core i7 8850H / 2.6 GHz - Win 10 Pro 64-bit - 32 GB RAM - 1 TB SSD TCG Opal Encryption 2; NVMe - 15.6in IPS touchscreen 3840 x 2160 (Ultra HD 4K) - GF GTX 1050 Ti / UHD Graphics 630 - Wi-Fi; Bluetooth - black (20MF000QUS)
pcmg_619,,P65441,41555786,MSI P65 Creator 8RF-441 8th Gen Intel Core i7-8750H 6-Core 2.20GHz Notebook PC - 32GB RAM; 512GB SSD; 15.6in FHD (1920x1080) Anti-Glare Display; NVIDIA GeForce GTX1070; 802.11ac 2x2; Bluetooth 5.0; Webcam; Windows 10 Pro - White with Gold Diamond Cut (P65441)
pcmg_627,,3JY49UTABA,40905200,HP Inc. ZBook x2 G4 Detachable Workstation - Tablet - with Bluetooth keyboard - Core i7 7500U / 2.7 GHz - Win 10 Pro 64-bit - 16 GB RAM - 512 GB SSD  Z Turbo Drive; NVMe - 14in IPS touchscreen 3840 x 2160 (Ultra HD 4K) - Quadro M620 / HD Graphics 620 - Wi-Fi; NFC; (3JY49UTABA)
pcmg_631,,HN0C2,40807590,Dell Precision Mobile Workstation 5520 7th Gen Intel Core i7 7820HQ / 2.9 GHz - Win 10 Pro 64-bit - 16 GB RAM - 512 GB SSD - 15.6in touchscreen 3840 x 2160 (Ultra HD 4K) - Quadro M1200 - Wi-Fi; Bluetooth (HN0C2)
pcmg_635,,K75NJ,40977508,Dell Latitude 7490 8th Gen Intel Core i5-8350U Quad-Core 1.7GHz Notebook PC - 8GB RAM; 256GB SSD Class 20; 14in 1366 x 768 (HD); UHD Graphics 620; Wi-Fi; Bluetooth; Microsoft Windows 10 Pro 64-bit - BTS (K75NJ)
pcmg_636,,6603G,40807594,Dell Precision Mobile Workstation 3520 7th Gen Intel Core i7 7820HQ / 2.9 GHz - Win 10 Pro 64-bit - 8 GB RAM - 500 GB HDD - 15.6in 1920 x 1080 (Full HD) - Quadro M620 - Wi-Fi; Bluetooth (6603G)
pcmg_638,,LAT237600SA,41442058,Dell Latitude 7390 8th Gen Intel Core i5-8250U Quad-Core 1.60GHz Notebook PC - 8GB DDR4 SDRAM; 256GB SSD; 13.3in Touchscreen FHD; Intel UHD Graphics 620; 802.11 ac; Bluetooth; Webcam; Microsoft Windows 10 Pro 64-bit - Refurbished (LAT237600SA)
pcmg_640,,PC50988,41039301,Dell Latitude E7440 Notebook - 14in HD Display; Intel Core i7-4600U Dual-Core 2.10GHz; 4GB RAM; 320GB 7200rpm SATA; No ODD; Windows 10 Professional 64-bit - Refurbished (PC5-0988)
pcmg_642,,MPT67,41244074,Dell XPS 15 9570 with 1Y ProSupport 8th Gen Intel Core i7 8750H / 2.2 GHz - Win 10 Pro 64-bit - 16 GB RAM - 512 GB SSD - 15.6in IPS touchscreen 3840 x 2160 (Ultra HD 4K) - GF GTX 1050 Ti - Wi-Fi; Bluetooth - silver - BTP - with 1 Year  ProSupport (MPT67)
pcmg_654,,2XU40UTABA,40815764,HP Inc. EliteBook 1040 G4 - Core i7 7820HQ / 2.9 GHz - Win 10 Pro 64-bit - 16 GB RAM - 512 GB SSD NVMe; TLC - 14in IPS touchscreen 1920 x 1080 (Full HD) - HD Graphics 630 - Wi-Fi; NFC; Bluetooth - natural silver; diamond cut design - kbd: US (2XU40UTABA)
pcmg_657,,X08X6,40807593,Dell Precision Mobile Workstation 7720 - Core i7 6820HQ / 2.7 GHz - Win 7 Pro 64-bit - 8 GB RAM - 500 GB HDD - 17.3in IPS 1920 x 1080 (Full HD) - Radeon Pro WX 4130 - Wi-Fi; Bluetooth (X08X6)
pcmg_675,,PC51176,41100464,Dell Latitude E6440 Laptop - Intel Core i5-4310M 2.7GHz; 4GB RAM; 256GB SSD; 14in HD Display; Integrated Graphics; DVD-ROM; 4x USB 3.0; HDMI; Win 10 Pro 64-bit; Refurbished (PC5-1176)
pcmg_682,,WYDRD,40807592,Dell Precision Mobile Workstation 7520 7th Gen Intel Core i7 7820HQ / 2.9 GHz - Win 10 Pro 64-bit - 16 GB RAM - 512 GB SSD Class 40 - 15.6in 1920 x 1080 (Full HD) - Radeon Pro WX 4130 - Wi-Fi; Bluetooth (WYDRD)
pcmg_683,,D9R2Y,40970738,Dell Latitude 3590 8th Gen Intel Core i5 8250U 1.6 GHz; 4GB RAM; 500GB HDD; 15.6in 1366 x 768 (HD); UHD Graphics 620; Wi-Fi; Bluetooth - BTS - with 1 Year  ProSupport; Windows 10 Pro 64-bit (D9R2Y)
pcmg_692,,FWFWM,40970734,Dell Latitude 5490 8th Gen Intel Core i5 8350U / 1.7 GHz - Win 10 Pro 64-bit - 8 GB RAM - 500 GB HDD - 14in 1920 x 1080 (Full HD) - UHD Graphics 620 - Wi-Fi; Bluetooth - BTS - with 1 Year  Hardware Service with Onsite/In-Home Service After Remote Diagnosis (FWFWM)
pcmg_705,,2TD87USABA,40827640,HP Inc. ZBook 15 G4 Mobile Workstation - Core i7 7820HQ / 2.9 GHz - Win 10 Pro 64-bit - 16 GB RAM - 512 GB SSD - 15.6in 1920 x 1080 (Full HD) - Quadro M2200 / HD Graphics 630 (2TD87USABA)
pcmg_708,,20MD0026US,41518850,Lenovo ThinkPad P1 20MD - Core i7 8850H / 2.6 GHz - Win 10 Pro 64-bit - 16 GB RAM - 1 TB SSD TCG Opal Encryption 2; NVMe - 15.6in IPS 1920 x 1080 (Full HD) - Quadro P2000 / UHD Graphics 630 - Wi-Fi; Bluetooth - black (20MD0026US)
pcmg_709,,20MD001WUS,41518847,Lenovo ThinkPad P1 20MD - Core i5 8400H / 2.5 GHz - Win 10 Pro 64-bit - 16 GB RAM - 256 GB SSD TCG Opal Encryption 2; NVMe - 15.6in IPS 1920 x 1080 (Full HD) - Quadro P1000 / UHD Graphics 630 - Wi-Fi; Bluetooth - black (20MD001WUS)
pcmg_712,,VXVV4,40702818,Dell Latitude 7285 2-in-1 - Tablet - Core i7 7Y75 / 1.3 GHz - Win 10 Pro 64-bit - 16 GB RAM - 512 GB SSD NVMe; Class 35 - 12.3in touchscreen 2880 x 1920 (3K) - HD Graphics 615 - Wi-Fi; Bluetooth (VXVV4)
rlsteinway_56,,,,HP EliteBook 840 G4 Notebook Intel Core i7-7600U Windows 10 Pro
macmall_633,54399060114,V1P92UTABA,,HP Inc. Smart Buy EliteBook Folio 1040 G3 Intel Core i5-6300U Dual-Core 2.40GHz Notebook PC - 16GB RAM; 256GB SSD; 14in FHD LED; Gigabit Ethernet; 802.11a/b/g/n/ac; Bluetooth; Webcam; TPM; Fingeprint Reader; SmartCard Reader; 6-cell 45Wh Polymer (V1P92UTABA)
walmart_100,18227841535,,134042787,Refurbished Apple MacBook Air 11.6in MD711LL/A i5-4250U Dual-Core 1.3GHz 4GB 128GB SSD Laptop
macmall_7,190198202536,MNYF2LLA,,Apple MacBook 12in with Retina Display; Intel 1.2GHz Dual-Core Intel Core m3 processor; 8GB RAM; 256GB SSD storage & Intel HD Graphics 615 - Space Gray; macOS Mojave (MNYF2LL/A)
macmall_31,190198202956,MNYG2LLA,,Apple MacBook 12in with Retina Display; Intel 1.3GHz Dual-Core Intel Core i5 processor; 8GB RAM; 512GB SSD storage & Intel HD Graphics 615 - Space Gray; macOS Mojave (MNYG2LL/A)
macmall_354,190198203793,MNYJ2LLA,,Apple MacBook 12in with Retina Display; Intel 1.3GHz Dual-Core Intel Core i5 processor; 8GB RAM; 512GB SSD storage & Intel HD Graphics 615 - Silver; macOS Mojave (MNYJ2LL/A)
macmall_13,190198393401,MPXR2LLA,,Apple 13.3in MacBook Pro; Dual-Core Intel Core i5 2.3GHz; 8GB RAM; 128GB SSD storage; Intel Iris Plus Graphics 640; 10-hour battery life; Silver; Mac OS High Sierra (MPXR2LL/A)
macmall_11,190198393821,MPXT2LLA,,Apple 13.3in MacBook Pro; Dual-Core Intel Core i5 2.3GHz; 8GB RAM; 256GB SSD storage; Intel Iris Plus Graphics 640; 10-hour battery life; Space Gray; Mac OS High Sierra (MPXT2LL/A)
macmall_20,190198394248,MPXU2LLA,,Apple 13.3in MacBook Pro; Dual-Core Intel Core i5 2.3GHz; 8GB RAM; 256GB SSD storage; Intel Iris Plus Graphics 640; 10-hour battery life; Silver; Mac OS High Sierra (MPXU2LL/A)
macmall_5,190198462930,MQD32LLA,,Apple 13.3in MacBook Air dual-core Intel Core i5 1.8GHz; Turbo Boost up to 2.9GHz; 8GB RAM; 128GB SSD storage; Intel HD Graphics 6000; 12 Hour Battery Life; 802.11ac Wi-Fi; Mac OS Sierra (MQD32LL/A)
macmall_4,190198463029,MQD42LLA,,Apple 13.3in MacBook Air dual-core Intel Core i5 1.8GHz; Turbo Boost up to 2.9GHz; 8GB RAM; 256GB SSD storage; Intel HD Graphics 6000; 12 Hour Battery Life; 802.11ac Wi-Fi; Mac OS Sierra (MQD42LL/A)
macmall_1,190198677242,MR932LLA,,Apple 15.4in MacBook Pro with Touch Bar; 6-Core Intel Core i7 2.2GHz; 16GB RAM; 256GB SSD storage; Radeon Pro 555X with 4GB of GDDR5; 10-hour battery life; Space Gray; macOS High Sierra (MR932LL/A)
macmall_3,190198677259,MR942LLA,,Apple 15.4in MacBook Pro with Touch Bar; 6-Core Intel Core i7 2.6GHz; 16GB RAM; 512GB SSD storage; Radeon Pro 560X with 4GB of GDDR5; 10-hour battery life; Space Gray; macOS High Sierra (MR942LL/A)
macmall_19,190198677273,MR962LLA,,Apple 15.4in MacBook Pro with Touch Bar; 6-Core Intel Core i7 2.2GHz; 16GB RAM; 256GB SSD storage; Radeon Pro 555X with 4GB of GDDR5; 10-hour battery life; Silver; macOS High Sierra (MR962LL/A)
macmall_12,190198677280,MR972LLA,,Apple MacBook Pro with Touch Bar - Core i7 2.6 GHz - macOS 10.13 High Sierra - 16 GB RAM - 512 GB SSD - 15.4in IPS 2880 x 1800 (WQXGA+) - Radeon Pro 560X / UHD Graphics 630 - Wi-Fi; Bluetooth - silver - kbd: English (MR972LL/A)
macmall_10,190198687319,MR9Q2LLA,,Apple 13.3in MacBook Pro with Touch Bar; Quad-Core Intel Core i5 2.3GHz; 8GB RAM; 256GB SSD storage; Intel Iris Plus Graphics 655; 10-hour battery life; Space Gray; macOS High Sierra (MR9Q2LL/A)
macmall_14,190198687326,MR9R2LLA,,Apple 13.3in MacBook Pro with Touch Bar; Quad-Core Intel Core i5 2.3GHz; 8GB RAM; 512GB SSD storage; Intel Iris Plus Graphics 655; 10-hour battery life; Space Gray; macOS High Sierra (MR9R2LL/A)
macmall_18,190198687340,MR9U2LLA,,Apple 13.3in MacBook Pro with Touch Bar; Quad-Core Intel Core i5 2.3GHz; 8GB RAM; 256GB SSD storage; Intel Iris Plus Graphics 655; 10-hour battery life; Silver; macOS High Sierra (MR9U2LL/A)
macmall_349,190198687357,MR9V2LLA,,Apple 13.3in MacBook Pro with Touch Bar; Quad-Core Intel Core i5 2.3GHz; 8GB RAM; 512GB SSD storage; Intel Iris Plus Graphics 655; 10-hour battery life; Silver; macOS High Sierra (MR9V2LL/A)
macmall_2,190198705440,MRE82LLA,,Apple 13.3in MacBook Air dual-core Intel Core i5 1.6GHz; Turbo Boost up to 3.6GHz; 8GB RAM; 128GB SSD storage; Intel UHD Graphics 617; 12 Hour Battery Life; Space Gray (MRE82LL/A)
macmall_304,190198705457,MRE92LLA,,Apple 13.3in MacBook Air dual-core Intel Core i5 1.6GHz; Turbo Boost up to 3.6GHz; 8GB RAM; 256GB SSD storage; Intel UHD Graphics 617; 12 Hour Battery Life; Space Gray (MRE92LL/A)
macmall_194,190198705471,MREC2LLA,,Apple 13.3in MacBook Air dual-core Intel Core i5 1.6GHz; Turbo Boost up to 3.6GHz; 8GB RAM; 256GB SSD storage; Intel UHD Graphics 617; 12 Hour Battery Life; Silver (MREC2LL/A)
macmall_193,190198705488,MREE2LLA,,Apple 13.3in MacBook Air dual-core Intel Core i5 1.6GHz; Turbo Boost up to 3.6GHz; 8GB RAM; 128GB SSD storage; Intel UHD Graphics 617; 12 Hour Battery Life; Gold (MREE2LL/A)
macmall_211,190198705495,MREF2LLA,,Apple 13.3in MacBook Air dual-core Intel Core i5 1.6GHz; Turbo Boost up to 3.6GHz; 8GB RAM; 256GB SSD storage; Intel UHD Graphics 617; 12 Hour Battery Life; Gold (MREF2LL/A)
macmall_282,190576699026,80US0003US,,Lenovo N42-20 Chromebook 80US - Celeron N3060 / 1.6 GHz - Chrome OS - 2 GB RAM - 16 GB eMMC - 14in 1366 x 768 (HD) - HD Graphics 400 - Wi-Fi - black (80US0003US)
macmall_353,190576699040,80US0002US,,Lenovo N42-20 Chromebook 80US - Celeron N3060 / 1.6 GHz - Chrome OS - 4 GB RAM - 32 GB eMMC - 14in 1366 x 768 (HD) - HD Graphics 400 - Wi-Fi - black (80US0002US)
macmall_284,190780180952,X9T87UTABA,,HP Inc. Smart Buy ZBook 17 G3 Intel Core i7-6700HQ Quad-Core 2.60GHz Mobile Workstation - 16GB RAM; 512GB SSD; 17.3in LED DreamColor3 UHD UWVA; Gigabit Ethernet; 802.11ac; Bluetooth; Webcam; TPM + Fingerprint Reader; 4-cell 64WHr Li-Ion Prismatic (X9T87UTABA)
macmall_283,190780192498,X9U00UTABA,,HP Inc. Smart Buy ZBook 15 G3 Intel Core i7-6820HQ Quad-Core 2.70GHz Mobile Workstation - 16GB RAM; 256GB Z Turbo Drive; 15.6in LED DreamColor3 UHD UWVA; Gigabit Ethernet; 802.11ac; Bluetooth; Webcam; TPM + Fingerprint Reader; 4-cell 64WHr Long Life Prismatic (X9U00UTABA)
macmall_297,190780624487,X9V54UTABA,,HP Inc. ZBook 15 G3 Mobile Workstation - Core i7 6700HQ / 2.6 GHz - Win 10 Pro 64-bit - 16 GB RAM - 512 GB SSD  Z Turbo Drive; NVMe - 15.6in IPS touchscreen 1920 x 1080 (Full HD) - Quadro M1000M / HD Graphics 530 - Wi-Fi; Bluetooth - space silver - kbd: US (X9V54UTABA)
macmall_29,190780646878,3CW97UTABA,,HP Inc. ProBook 440 G5 8th Gen Intel Core i7-8550U 1.8 GHz Notebook PC - 16GB RAM; 256GB SSD; 14in 1920 x 1080 (Full HD) Display; Microsoft Windows 10 Pro 64-bit (3CW97UTABA)
macmall_644,190780766248,Z2A00UTABA,,HP Inc. EliteBook 1040 G3 - Core i5 6200U / 2.3 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD - 14in 1920 x 1080 (Full HD) - HD Graphics 520 - Wi-Fi; NFC; Bluetooth - kbd: US (Z2A00UTABA)
macmall_676,190780766538,Z2A38UTABA,,HP Inc. HP EliteBook 1040 G3 - 14in - Core i7 6500U - 8 GB RAM - 256 GB SSD (Z2A38UTABA)
macmall_650,190780767870,Z2A40UTABA,,HP Inc. ZBook Studio G3 Mobile Workstation - Ultrabook - Core i5 6300HQ / 2.3 GHz - Win 7 Pro 64-bit (includes Win 10 Pro 64-bit License) - 8 GB RAM - 128 GB SSD - 15.6in IPS 1920 x 1080 (Full HD) - HD Graphics 530 - Wi-Fi; Bluetooth - space silver - kbd: US (Z2A40UTABA)
macmall_230,190781189404,1BS09UTABA,,HP Inc. Smart Buy ProBook 640 G3 Intel Core i5-7200U Dual-Core 2.50GHz Notebook PC - 8GB RAM; 256GB SSD; 14in FHD SVA eDP LED; DVD-Writer; Gigabit Ethernet; 802.11a/b/g/n/ac; Bluetooth; Webcam; 3-cell (48 WHr) Li-Ion (1BS09UTABA)
macmall_335,190781678328,1NL40UTABA,,HP Inc. SmartBuy ZBook 17 G4 7th Gen Intel Core i7-7700HQ 2.8GHz Mobile Workstation - 8GB RAM; 256GB SSD Z Turbo Drive; NVMe; TLC; 17.3in IPS 1920 x 1080 (Full HD); Quadro M1200 / HD Graphics 630; Microsoft Windows 10 Pro 64-bit (1NL40UTABA)
macmall_309,190781678489,1NL41UTABA,,HP Inc. ZBook 17 G4 Mobile Workstation - Intel Core i7-7820HQ 3.9GHz - 16GB DDR4 - 1TB HDD - 17.3in FHD Display 1920x1080 - 6GB NVIDIA Quadro P3000 - 4x USB 3.0 - Bluetooth 4.2 - Win 10 Pro 64-bit (1NL41UTABA)
macmall_264,190781678526,1NL43UTABA,,HP Inc. ZBook 17 G4 Mobile Workstation - Intel Core i7-7820HQ 3.9GHz - 16GB DDR4 - 512GB SSD - 17.3in FHD Display 1920x1080 - HD Graphics 630 - 4x USB 3.0 - Win 10 Pro 64-bit (1NL43UTABA)
macmall_312,190781678595,1NL44UTABA,,HP Inc. ZBook 17 G4 Intel Xeon E3-1535MV6 Quad-Core 3.10GHz Notebook PC - 16GB RAM; 1TB HDD+512GB SSD; 17.3in FHD IPS Anti-Glare; Intel I219-LM Gigabit; Webcam; Windows 10 Pro 64 (1NL44UTABA)
macmall_313,190781697770,1JD31UTABA,,HP Inc. SmartBuy ZBook 15 G4 7th Gen Intel Core i5-7300HQ 2.5GHz Mobile Workstation - 8GB RAM; 500GB HDD; 15.6in 1920 x 1080 (Full HD); HD Graphics 630; Microsoft Windows 10 Pro 64-bit (1JD31UTABA)
macmall_311,190781697794,1JD32UTABA,,HP Inc. ZBook 15 G4 Mobile Workstation - Core i7 7700HQ 2.8 GHz - Win 10 Pro 64-bit - 8 GB RAM - 1 TB HDD - 15.6in 1920 x 1080 (Full HD) - Quadro M1200 - HD Graphics 630 (1JD32UTABA)
macmall_265,190781697831,1JD34UTABA,,HP Inc. ZBook 15 G4 Intel Core i7-7700HQ Quad-Core 2.80GHz Mobile Workstation Laptop - 16GB RAM; 512GB Z Turbo Drive PCIe SSD; 15.6in FHD anti-glare; Intel I219-LM Gigabit; Windows 10 Pro 64-bit (1JD34UTABA)
macmall_341,190781697855,1JD35UTABA,,HP Inc. SmartBuy ZBook 15 G4 7th Gen Intel Core i7-7820HQ 2.9GHz Mobile Workstation - 16GB RAM; 512GB SSD Z Turbo Drive; NVMe; 15.6in 1920 x 1080 (Full HD); Quadro M2200 / HD Graphics 630; Microsoft Windows 10 Pro 64-bit (1JD35UTABA)
macmall_314,190781752608,1MP26UTABA,,HP Inc. ZBook Studio G4 Intel Core i7-7700HQ Quad-Core 2.80GHz Notebook PC - 8GB RAM; 256GB HP Z Turbo Drive PCIe SSD; 15.6in FHD UWVA anti-glare LED-backlit; Intel I219-LM Gigabit; Windows 10 Pro 64 (1MP26UTABA)
macmall_21,190781837275,1NW37UTABA,,HP Inc. EliteBook 725 G3 - A10 PRO-8700B / 1.8 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD TLC - 12.5in TN 1366 x 768 (HD) - Radeon R6 - Wi-Fi; Bluetooth - kbd: US - promo (1NW37UTABA)
macmall_340,190781922322,1NW57UTABA,,HP Inc. 250 G6 - Core i5 7200U / 2.5 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD SED - DVD-Writer - 15.6in 1366 x 768 (HD) - HD Graphics 620 - Wi-Fi; Bluetooth - dark ash silver; woven texture - kbd: US (1NW57UTABA)
macmall_315,190781927228,1LB17UTABA,,HP Inc. 255 G6 - A6 9220 / 2.5 GHz - Win 10 Pro 64-bit - 8 GB RAM - 256 GB SSD SED - DVD-Writer - 15.6in TN 1366 x 768 (HD) - Radeon R4 - Wi-Fi; Bluetooth - jet black - kbd: US - with  Elite Support (1LB17UTABA)
macmall_298,190793903661,20H50047US,,Lenovo ThinkPad E570 Intel Core i7-7500U Dual-Core 2.70GHz Notebook PC - 8GB RAM; 256GB SSD; 15.6in FHD (1920x1080) IPS Display; NVIDIA GeForce GTX 950M 2GB; Intel 8265ac (2x2); Bluetooth 4.1; DVD±RW; 720p Camera; Windows 10 Pro 64 (20H50047US)
macmall_355,191114006214,NXGKPAA005,,Acer Spin 7 SP714-51-M33X 7th Gen Intel Core i7-7Y75 Dual-Core 1.30GHz Notebook PC - 8GB RAM; 256GB SSD; 14in FHD (1920x1080) Multi-touch CineCrystal IPS Display; Intel Graphics; 802.11a/b/g/n/ac; Microsoft Windows 10 Home (NX.GKPAA.005)
macmall_654,191114022252,NXGL4AA010,,Acer Chromebook R 13 CB5-312T-K6TF MediaTek M8173C Quad-Core 2.1GHz Chromebook - 4GB RAM; 32GB Flash Drive; 13.3in Full HD 1920 x 1080 Multi-touch IPS; IEEE 802.11ac; Webcam; 3-Cell 4670mAh Li-Polymer (NX.GL4AA.010)
macmall_266,191114251416,NXGNTAA001,,Acer Aspire 3 15.6in N3350 4GB/500GB Windows 10 (NX.GNTAA.001)
macmall_65,191114273364,NHQ2RAA001,,Acer Nitro 5 515-51-56U0 - Core i5 7300HQ / 2.5 GHz - Win 10 Home 64-bit - 8 GB RAM - 256 GB SSD - 15.6in IPS 1920 x 1080 (Full HD) - NVIDIA GeForce GTX 1050 - Wi-Fi - black - kbd: US International (NH.Q2RAA.001)
macmall_448,191114378236,NHQ2KAA001,,Acer Predator Triton 700 715-51-761M  7th Gen Intel Core i7 7700HQ / 2.8 GHz - Win 10 Home 64-bit - 16 GB RAM - 256 GB SSD (2x) - 15.6in IPS 1920 x 1080 (Full HD) - GF GTX 1060 - Wi-Fi; Bluetooth - teal blue - kbd: US International (NH.Q2KAA.001)
macmall_447,191114378243,NHQ2LAA001,,Acer Predator Triton 700 715-51-732Q 7th Gen Intel Core i7-7700HQ Quad-core 2.8GHz Gaming Notebook PC - 32GB RAM; 512GB SSD; 15.6in IPS 1920 x 1080 (Full HD); NVIDIA GeForce GTX 1080; Webcam; 802.11ac wireless LAN; Bluetooth; 3-cell Li-ion (NH.Q2LAA.001)
macmall_64,191114406946,NXGR7AA008,,Acer Spin 5 - SP513-52N-52VV Intel Core i5-8250U Quad-Core 1.60GHz Notebook PC - 8GB DDR4; 256GB SSD; 13.3in Full HD (1920x1080) Multi-touch IPS Display; 802.11ac WLAN; Webcam; Windows 10 Pro 64-bit (NX.GR7AA.008)
macmall_406,191114445112,NHQ2YAA003,,Acer Nitro 5 Spin NP515-51-56DL Flip design 8th Gen Intel Core i5-8250U Quad-Core 1.6GHz - 8GB RAM; 256GB SSD + 1TB HDD; 15.6in IPS touchscreen 1920 x 1080 (Full HD); NVIDIA GeForce GTX 1050; Wi-Fi; Bluetooth; Microsoft Windows 10 Home 64-bit - Obsidian Black (NH.Q2YAA.003)
macmall_278,191114562109,NXGNPAA022,,Acer Aspire 3 A315-51-57Z4 Intel Core i5-7200U Dual-core 2.5GHz Notebook Computer - 6GB RAM; 1TB HDD; 15.6in Full HD (1920 x 1080) ComfyView; Gigabit Ethernet; 802.11ac wireless LAN; Webcam; 2-Cell 4810mAh Li-ion - Obsidian Black (NX.GNPAA.022)
macmall_90,191114562116,NXGS5AA002,,Acer Aspire 3 A315-51-514S Intel Core i5-7200U Dual-Core 2.5GHz Notebook Computer - 6GB RAM; 1TB HDD; 15.6in Full HD (1920 x 1080) ComfyView; Gigabit Ethernet; 802.11ac wireless LAN; Webcam; 2-Cell 4810mAh Li-ion - Oxidant Red (NX.GS5AA.002)
macmall_261,191114562123,NXGS6AA002,,Acer Aspire 3 A315-51-52S5 Intel Core i5-7200U Dual-Core 2.5GHz Notebook Computer - 6GB RAM; 1TB HDD; 15.6in Full HD (1920 x 1080) ComfyView; Gigabit Ethernet; 802.11ac wireless LAN; Webcam; 2-Cell 4810mAh Li-ion - Blue Stone (NX.GS6AA.002)
macmall_445,191114565308,NXGPYAA005,,Acer Aspire 5 A515-41G-F3FL AMD FX-Series FX-9800P Quad-core 2.7GHz Notebook PC - 16GB RAM; 256GB SSD + 1TB HDD; 15.6in IPS 1920 x 1080 (Full HD); AMD Radeon RX 540; Gigabit Ethernet; 802.11ac wireless LAN; Webcam; 4-cell 3220mAh Li-ion (NX.GPYAA.005)
macmall_387,191114595794,NXGTPAA007,,Acer Aspire 5 A515-51-84PS 8th Gen Intel Core i7-8550U 1.8GHz Notebook PC - 12GB RAM; 128GB SSD + 1TB HDD; 15.6in 1366 x 768 (HD); UHD Graphics 620; WiFi; Microsoft Windows 10 Home 64-bit - Obsidian Black (NX.GTPAA.007)
macmall_577,191114609248,NXGUKAA001,,Acer Chromebook 11 C732-C6WU Intel Celeron N3350 Dual-Core 1.1GHz Notebook Computer - 4GB RAM; 32GB Flash Drive; 11.6in IPS Touchscreen 1366 x 768; Dual Band Wireless-AC 7265; Bluetooth; Webcam; 3-cell 3920mAh Li-Polymer (NX.GUKAA.001)
macmall_375,191114639818,NXGTMAA005,,Acer Swift 5 SF514-52T-51MV 8th Gen Intel Core i5-8250U 1.6GHz Notebook PC - 8GB RAM; 256GB SSD; 14in IPS Touchscreen 1920 x 1080 (Full HD); Intel UHD Graphics 620; 802.11ac wireless LAN; Webcam; 2-cell 4670 mAh Li-ion (NX.GTMAA.005)
macmall_534,191114639825,NXGY9AA002,,Acer Aspire 3 A315-41-R8UU - Ryzen 5 2500U / 2 GHz - Win 10 Home 64-bit - 8 GB RAM - 1 TB HDD - 15.6in TN 1920 x 1080 (Full HD) - Radeon Vega 8 - Wi-Fi - obsidian black - kbd: US International (NX.GY9AA.002)
macmall_567,191114680643,NXVCHAA019,,Acer TravelMate B117-M-C012 - Celeron N3060 / 1.6 GHz - Win 10 Pro 64-bit - 4 GB RAM - 64 GB eMMC - 11.6in 1366 x 768 (HD) - HD Graphics 400 - Wi-Fi - black - K-12 education (NX.VCHAA.019)
macmall_333,191114719473,NXH0DAA001,,Acer Swift 5 SF514-52TP-52LH 8th Gen Intel Core i5-8250U Quad-core 1.60 GHz Notebook PC - 8GB RAM; 256GB SSD; 14in Full HD (1920x1080) 16:9 IPS-Pro CineCrystal Display; Intel UHD Graphics 620; 802.11ac WLAN; Microsoft Windows 10 Pro (NX.H0DAA.001)
macmall_671,191114761984,NXGSFAA004,,Acer Spin 5 SP515-51N-51RH Flip Design 8th Gen Intel Core i5-8250U Quad-core 1.6GHz Notebook PC - 8GB RAM; 256GB SSD; 15.6in touchscreen 1366 x 768 (HD); Intel UHD Graphics 620; 802.11ac wireless LAN; Webcam; 4-cell 3320mAh Li-ion (NX.GSFAA.004)
macmall_505,191114767832,NXVGGAA005,,Acer TravelMate P648-G3-M-52C2 7th Gen Intel Core i5-7200U Dual-core 2.5 GHz Notebook PC - 8GB RAM; 256GB SSD; 14in IPS Full HD; Intel HD Graphics 620; 802.11ac; Bluetooth; 3-cell 4850mAh Li-ion; Microsoft Windows 10 Pro 64-bit - Black (NX.VGGAA.005)
macmall_691,191114767948,NXVGUAA003,,Acer TravelMate P2 P2510-G2-M-320E 8th Gen Intel Core i3-8130U Dual-core 2.2GHz Notebook PC - 4GB RAM; 500GB HDD; 15.6in 1366 x 768 (HD); Intel UHD Graphics 620; 802.11ac wireless LAN; Gigabit Ethernet; Webcam; 4-cell 3320mAh Li-ion (NX.VGUAA.003)
