clusterID,Values,Size,IDs
cluster_3473, LATI7280XM199; 884116260059; , 1,truecurate_472; 
cluster_12636, GETBA7345FAEXXX; , 1,techcrave_2297; 
cluster_22461, 884116282884; 889349940495; 81FK009VUS; UX461UADS51T; , 9,truecurate_175; abt_34; techcrave_1886; buydig_479; antonline_1047; antonline_1060; bestbuy_356; savingslots_446; savingslots_381; 
cluster_5117, 190940148884; 20H40006US; , 1,howardcomputer_2271; 
cluster_18815, 191114022252; NXGL4AA010; , 3,macmall_654; buydig_102; antonline_957; 
cluster_5621, GL502VS-FY256T; 4712900924923; , 1,box_0290; 
cluster_11707, 652513848947; 3ZJD4VABJ6KYWCJY; , 1,massgenie_224; 
cluster_6719, LEN20KN003UUS; , 1,techcrave_1245; 
cluster_11050, XRGGPNDT6AVLSOD0; 884116283324; , 1,massgenie_559; 
cluster_348, SNOINS237925PC; , 1,techcrave_2109; 
cluster_10213, MPXT2BA; NOT04770; 190198393630; , 1,cclonline_176; 
cluster_21040, 20L70021US; 191628411252; 40980931; 192158885599; , 4,savingslots_107; pcmg_420; bestbuy_817; macmall_324; 
cluster_6818, ACBTMB117MPMIDDLE; , 1,techcrave_1745; 
cluster_21422, 20HK001JUS; 40601339; 191376627356; LEP71HK0014; , 4,pcmg_113; sdicraft_504; truecurate_249; macmall_310; 
cluster_8520, 81AX001HUK; 192076102358; , 1,box_0178; 
cluster_13149, 90NX0161M00330; 889349817841; , 1,macmall_578; 
cluster_4798, 20MF000HUS; 193124448015; , 1,howardcomputer_2281; 
cluster_562, 192018968868; , 1,antonline_214; 
cluster_8416, VC70N060VDCUR; 682017465630; , 1,howardcomputer_1885; 
cluster_5385, 10064; 4NX41U8ABA; , 1,nautilusnet_33; 
cluster_6921, 889661190059; , 1,techcrave_1612; 
cluster_15696, 884116260196; LATI5580UN3JC6; , 2,techcrave_2177; bestbuy_526; 
cluster_4923, 184804525; 191114297926; , 1,walmart_108; 
cluster_3284, 55973543; 825633419810; , 1,walmart_693; 
cluster_6274, 78776637669; 173LED; B072NBRN1P; , 1,gdxtech_156; 
cluster_17887, 191114807200; AN5155370AQ; , 2,bestbuy_25; truecurate_314; 
cluster_6220, 889894183552; 46429969; , 1,walmart_89; 
cluster_3971, 54392398; 812177027526; , 1,walmart_835; 
cluster_6497, HNM-00003; 889842249750; , 1,box_0318; 
cluster_4864, YI36NKXBKIXKDVYV; 192545016735; , 1,massgenie_284; 
cluster_2288, GETSH1DL5PAAX9X; , 1,techcrave_1070; 
cluster_6304, LEN20KF005EUS; , 1,techcrave_1211; 
cluster_21649, 889349848685; A51751568Y; TP510UARH31T; 522326813; , 5,savingslots_546; howardcomputer_747; techcrave_1878; antonline_932; walmart_809; 
cluster_18337, 885170311206; CF54DP007VM; , 2,techcrave_1457; howardcomputer_1409; 
cluster_10514, XB8S35CAEDXX; , 1,portableone_357; 
cluster_2196, 888793575642; , 1,techcrave_557; 
cluster_10038, GETBB73BFAAEDXX; , 1,techcrave_2416; 
cluster_11449, UX461UNE1042R; , 1,jw_55; 
cluster_12389, IN2QH249; 20L70026US; 192158888613; , 1,microcart_236; 
cluster_2207, 191114361436; 56147310; , 1,walmart_274; 
cluster_3879, 41209728; 192651428835; 20KS008JUS; , 1,pcmg_234; 
cluster_7536, 53853531; 190780121764; , 1,walmart_288; 
cluster_10198, 671227964934; , 1,buydig_119; 
cluster_4267, GETSH3DZ5PATHMX; , 1,techcrave_1086; 
cluster_2017, 824142162941; GT63048; , 1,macmall_562; 
cluster_15168, 40924454; 402669509; 192158484846; 20KS003SUS; , 2,pcmg_4; walmart_881; 
cluster_12276, GETBA735CDAEDXX; , 1,techcrave_2302; 
cluster_5603, TWDER83R076BM5M8M9; , 1,techcrave_1012; 
cluster_5502, USBAZROJ6YCS3EDR; , 1,massgenie_8; 
cluster_10342, Z0V8|27GHZ|16GB|1TB|En; , 1,portableone_46; 
cluster_13397, 41417970; MR9R2LLA; 190198687326; , 1,pcmg_51; 
cluster_20302, 889349673768; 40573975; C202SAYS02GR; , 3,truecurate_330; pcmg_218; antonline_680; 
cluster_8723, VC91BDDABFXX; , 1,portableone_339; 
cluster_9541, 885170291195; , 1,techcrave_1448; 
cluster_11772, 4251246153777; B07236R93V; , 1,gdxtech_104; 
cluster_10320, GETBE2335DAEDXX; , 1,techcrave_2466; 
cluster_18519, 884116205944; 49835462; I35524042BLK; , 2,walmart_104; truecurate_7; 
cluster_6582, 700792078; 192545383752; , 1,walmart_29; 
cluster_10634, 45956794542; 708946766; , 1,walmart_226; 
cluster_5109, 889899391907; , 1,antonline_449; 
cluster_7512, 841631126857; NHQ3YAA001; , 1,bestbuy_84; 
cluster_8061, 190780620274; , 1,antonline_141; 
cluster_13698, 825633344648; 46461704; , 1,walmart_899; 
cluster_8515, 889661180234; , 1,techcrave_294; 
cluster_17871, 884116260523; , 2,techcrave_1975; antonline_1175; 
cluster_14219, 719192625549; , 1,antonline_502; 
cluster_13333, 889661161363; , 1,techcrave_1586; 
cluster_7598, 192545383455; 322570741; , 1,walmart_19; 
cluster_9824, I31620000BLU; 884116205708; , 1,truecurate_372; 
cluster_13489, 4NL15UTABA; , 1,macmall_93; 
cluster_1168, 133649450000; , 1,abt_77; 
cluster_2871, 2LV57UAABA; 192018001282; , 1,howardcomputer_269; 
cluster_2775, 192158844404; 20M50013UK; , 1,box_0058; 
cluster_3374, 1BS96UT; 884116283287; , 1,savingslots_78; 
cluster_1523, NX.GMBEK.005; 4713883253864; , 1,box_0374; 
cluster_11358, 889296038849; , 1,techcrave_589; 
cluster_8491, 889349826843; , 1,techcrave_1795; 
cluster_6163, 889894776624; , 1,techcrave_679; 
cluster_6741, 763218285; 884116280910; , 1,walmart_850; 
cluster_428, 741807520864; 157909080; , 1,walmart_469; 
cluster_1141, GETBE23MCDAEDXX; , 1,techcrave_2563; 
cluster_14421, 191114456507; AN5155177AB; , 1,bestbuy_24; 
cluster_6932, 825633449336; E554031105; , 1,bestbuy_533; 
cluster_3731, 192545619059; DC3TR87AACA; , 1,kaizyr_185; 
cluster_8272, 17MBW0013DX; 192545209380; , 1,bestbuy_649; 
cluster_3227, NX.GZBEK.001; 4713883870672; , 1,box_0400; 
cluster_8678, 887758147047; , 1,techcrave_414; 
cluster_7046, YQ3YVDMUC2YT00UW; , 1,massgenie_561; 
cluster_11086, 889349979365; , 1,techcrave_1865; 
cluster_9142, 889661184041; , 1,techcrave_1587; 
cluster_11722, GNE5XIXQCQG0J1AT; , 1,massgenie_131; 
cluster_14154, XA7535CAEDXX; , 1,portableone_352; 
cluster_4148, GL638RC043AU; 4719072568450; , 1,jw_166; 
cluster_12189, PC51045; , 1,macmall_159; 
cluster_1333, GETBB7CDDAAEDXX; , 1,techcrave_2446; 
cluster_5554, UUX58NIN01P6QZS3; 884116298427; , 1,massgenie_271; 
cluster_1190, APMBP; Z0UQMPXYR; , 1,sdicraft_57; 
cluster_10827, 669425257; 889349725436; , 1,walmart_503; 
cluster_10160, LEN20LH0026US; , 1,techcrave_1352; 
cluster_21295, MRE82LLA; 190198705440; 41631393; , 4,pcmg_45; bestbuy_184; portableone_1; macmall_2; 
cluster_12932, 1PHTVN2NKP90VW6E; , 1,massgenie_93; 
cluster_6121, 889349163481; i557810050GRY; B01L8PEYIY; , 1,electronicsface_117; 
cluster_13600, NOT04991; FX504GEE4031T; 4718017001625; , 1,cclonline_66; 
cluster_9384, 20KV000XUS; , 1,macmall_111; 
cluster_12697, 885170307148; CF54D9869KM; , 1,howardcomputer_2321; 
cluster_21477, 824142161630; GL63067; IN3FM410; , 4,macmall_566; microcart_90; buydig_114; antonline_1008; 
cluster_8746, 992569688; 762539780258; , 1,walmart_840; 
cluster_12496, 884116254492; 493189197; , 1,walmart_179; 
cluster_1568, J8U73UAABA; 888793569306; , 1,howardcomputer_1143; 
cluster_11907, 783629322660; 103210365; , 1,walmart_562; 
cluster_17376, 192330150118; , 2,antonline_878; techcrave_271; 
cluster_13525, NOT05035; 9S7181612029; 4719072573935; , 1,cclonline_61; 
cluster_15994, 13MAG0002DX; 192545368575; , 2,truecurate_497; bestbuy_654; 
cluster_10868, 210ANUY; , 1,macmall_511; 
cluster_3964, 41127366; 884116074342; , 1,walmart_599; 
cluster_18096, 192158855479; 81CG019JUS; , 2,antonline_1037; savingslots_344; 
cluster_3181, 190780714430; Y3B66EA#ABU; , 1,box_0494; 
cluster_18278, 191114179093; W2M75UAABA; B01CGGOZOM; , 2,electronicsface_19; galleon_56; 
cluster_967, LEN20KF005GUS; , 1,techcrave_1213; 
cluster_33, 641719000419; 13364600; , 1,bestbuy_226; 
cluster_4673, V2W11UT; 192330209892; , 1,savingslots_14; 
cluster_14034, LEN20LD002NUS; , 1,techcrave_1326; 
cluster_8685, LEN20LD001FUS; , 1,techcrave_1324; 
cluster_4829, 2SM74UTABA; HE430G52SM74; , 1,sdicraft_190; 
cluster_10072, 190781663775; , 1,techcrave_360; 
cluster_11955, 192158808710; 20KF001LUK; , 1,box_0033; 
cluster_12280, PS428RB024AU; 4719072585273; , 1,jw_195; 
cluster_976, LEP52S20LB16; 20LB0016US; 192330061940; , 1,sdicraft_533; 
cluster_2567, 41039287; PC50973; , 1,pcmg_181; 
cluster_13064, 717753040220; , 1,galleon_57; 
cluster_7866, 884116293033; I75707033SLVPUS; , 1,bestbuy_408; 
cluster_11338, FUJ450V1002126610; , 1,techcrave_870; 
cluster_12906, B01L8PDMXW; i53784314GRY; , 1,electronicsface_115; 
cluster_11932, NOT05424; 4719331945237; SABRE17KV8CF1; , 1,cclonline_30; 
cluster_8587, W3H32UPABA; 889899389614; , 1,howardcomputer_2189; 
cluster_12647, 5397184050392; FWX42; NOT05075; , 1,cclonline_164; 
cluster_6257, GETBE23CCDAEHXX; , 1,techcrave_2495; 
cluster_4556, LEN20LW0004US; , 1,techcrave_1385; 
cluster_7041, APMBU0MNYJ22; Z0U0MNYJ22BH; , 1,sdicraft_32; 
cluster_4794, GETBA73B5AAHXXX; , 1,techcrave_2307; 
cluster_580, FUJBUF0010000WAAATS; , 1,techcrave_901; 
cluster_5042, HPIX5H37USABA; , 1,techcrave_754; 
cluster_17882, 889842249514; HN600001; 40813260; , 2,portableone_115; pcmg_34; 
cluster_2902, 41101757; 794504261455; , 1,walmart_538; 
cluster_3364, 190780658680; , 1,techcrave_822; 
cluster_7982, 51718057; 884116216766; , 1,walmart_637; 
cluster_4822, 884116312734; , 1,antonline_472; 
cluster_17771, 191114855294; 5ECT6RGZFBHMVR7S; 49QTFOEKK6RLIYZA; , 2,massgenie_809; massgenie_810; 
cluster_21586, 190781697831; 53HBZYT2YCWPNQJZ; 1GE43UT; XFYBRAU5FGO0GTR5; , 5,massgenie_236; buydig_334; antonline_391; savingslots_62; massgenie_180; 
cluster_301, 192158811970; , 1,antonline_853; 
cluster_11799, B0721W9HSS; P57Xv7KL2; 884116260660; , 1,electronicsface_156; 
cluster_9770, 841631120992; NHQ29AA004; , 1,bestbuy_38; 
cluster_12450, 192330430678; 20HK003FUS; , 1,howardcomputer_1947; 
cluster_451, 5444; 192545016834; 3FK28USABA; , 1,nautilusnet_13; 
cluster_11738, GETSE3DY5DASDQX; , 1,techcrave_1061; 
cluster_20819, 889842256185; DAJ00061; , 4,bestbuy_859; buydig_76; abt_56; antonline_37; 
cluster_17852, 191628931446; , 2,buydig_498; techcrave_51; 
cluster_9186, HPNBA46109; 841631116827; , 1,bestbuy_639; 
cluster_8016, HPIM7C34UPABA; , 1,techcrave_627; 
cluster_7637, GETBA7335DAHDXX; , 1,techcrave_2283; 
cluster_9779, 889661190011; , 1,techcrave_1610; 
cluster_3868, 884116297338; HHYCVTPIVDXFYHI4; , 1,massgenie_884; 
cluster_3603, CF20C5097KM; , 1,portableone_150; 
cluster_8423, GETBA7335DAEJXX; , 1,techcrave_2281; 
cluster_8390, GETBE232RDAEXXX; , 1,techcrave_2463; 
cluster_4336, 191114109717; C738TC8Q2; , 1,truecurate_507; 
cluster_2406, B01LWPJTL7; 191114051702; AW15R30012SLV; , 1,electronicsface_30; 
cluster_10552, NX.GZ9EK.003; 4713883810524; , 1,box_0399; 
cluster_3429, 193015881648; DC5JC76UTBCA; , 1,kaizyr_116; 
cluster_6157, GETBE23MQAAEDXX; , 1,techcrave_2564; 
cluster_13907, 9470M500; 841631125768; , 1,bestbuy_645; 
cluster_10664, LEN20M5000KUS; , 1,techcrave_1395; 
cluster_14509, FUJBEUAD30000PAAATY; , 1,techcrave_874; 
cluster_21671, 191114286456; G357272YF; 144588950; , 5,bestbuy_87; walmart_701; truecurate_445; abt_76; antonline_1132; 
cluster_4943, 884116255086; XPS93657086SLVPUS; , 1,truecurate_448; 
cluster_11839, TWDNS14SE15B5IM8N9; , 1,techcrave_1036; 
cluster_11904, Z0V80004M; , 1,portableone_41; 
cluster_2762, 887111367815; C2N46UAABA; , 1,howardcomputer_1887; 
cluster_4737, D7371F1492FFE0AC; 190780180952; , 1,massgenie_80; 
cluster_17951, 20GQ000EUS; 190151427211; 889899041499; , 2,truecurate_193; savingslots_35; 
cluster_898, 92636322397; DCDOCK171USZCA; , 1,kaizyr_192; 
cluster_14573, 190198471406; APIPPW6410G; MQDX2LLA; , 1,sdicraft_627; 
cluster_11525, 884116261810; , 1,antonline_682; 
cluster_1060, CF19ZA289BM; , 1,portableone_192; 
cluster_12219, GET52628540000R; , 1,techcrave_2247; 
cluster_3247, GP638RE094AU; 4719072568740; , 1,jw_168; 
cluster_13933, GZXWJXYL2XRAHHTR; , 1,massgenie_235; 
cluster_663, 193124418315; , 1,antonline_487; 
cluster_22515, 889349958612; GM501GSXS74; TVOR7JA5UG7U6UW6; , 8,massgenie_108; truecurate_147; abt_46; antonline_618; techcrave_1817; galleon_70; bestbuy_321; cukusa_20; 
cluster_11392, UBKWYSUKKX7KBNKO; 192158890067; , 1,massgenie_568; 
cluster_13748, SW5017P17JJ; 192545180139; , 1,savingslots_566; 
cluster_18485, 4LU05UAABA; 192545737630; HENV15BQ110N; , 2,macmall_495; bhphotovideo_39; 
cluster_21036, 193015063389; 4SU66UTABA; IN5GV581; 41251420; , 4,pcmg_13; antonline_194; macmall_217; microcart_17; 
cluster_3045, 2XM46PA; 192018227491; , 1,jw_133; 
cluster_148, 813567022466; B01DF5A7QS; 20FB005WUS; , 1,electronicsface_213; 
cluster_10764, 192076697250; , 1,techcrave_1171; 
cluster_6180, VPNXD; 884116280118; , 1,howardcomputer_1583; 
cluster_20271, 889349804902; 695474940; , 3,techcrave_1864; savingslots_626; walmart_369; 
cluster_2118, VM1C1A1A1BUS0AA; , 1,howardcomputer_2275; 
cluster_4667, 46461707; 825633344655; , 1,walmart_611; 
cluster_7515, 889894869050; , 1,antonline_433; 
cluster_19661, 889842384604; LQL00001; , 3,buydig_7; bestbuy_878; antonline_16; 
cluster_17609, N580GDDB74; 192876052310; , 2,bestbuy_347; truecurate_292; 
cluster_13018, 190780923009; Y5V00EAABD; B01M8K1TZE; , 1,gdxtech_9; 
cluster_10377, LQQ00001; 889842385045; , 1,bestbuy_890; 
cluster_2641, 825633437722; E55401559; , 1,bestbuy_528; 
cluster_10856, 680175985045; 566572892; , 1,walmart_934; 
cluster_14841, 192018326323; , 2,antonline_375; techcrave_75; 
cluster_7462, 714583731465; 623119901; , 1,walmart_941; 
cluster_22332, 824142160619; 801910190; GS73016; IN3GH785; GS73STEALTH016; , 7,walmart_568; buydig_97; microcart_170; bestbuy_924; truecurate_350; antonline_1005; macmall_484; 
cluster_6749, 92330412643; , 1,rlsteinway_87; 
cluster_12069, Z0UKMPXT27BH; APMBPKMPXT27; , 1,sdicraft_3; 
cluster_9651, 13AE013DX; 191628999125; , 1,bestbuy_698; 
cluster_4857, CF19ZB001BM; , 1,portableone_206; 
cluster_8354, JVQEIIPU8VGIIQNJ; 191628411290; , 1,massgenie_478; 
cluster_10080, Y28KMRJSKPX2VIUI; 884116293736; , 1,massgenie_513; 
cluster_19494, 192545348270; 728530308; 3ZH88UAABA; , 3,howardcomputer_955; walmart_454; antonline_181; 
cluster_17648, 192545265164; 41054087; 3XJ56UTABA; , 2,howardcomputer_1261; pcmg_210; 
cluster_12753, 40883965; 825633440678; PC51104; , 1,pcmg_323; 
cluster_21079, 884116280545; BO3Q1KPMREBLJVCA; LATI738928WW3; , 4,truecurate_230; techcrave_1934; massgenie_469; antonline_1105; 
cluster_766, 190780900420; , 1,techcrave_835; 
cluster_13971, 888182243008; , 1,techcrave_447; 
cluster_4165, 889349961513; , 1,techcrave_1777; 
cluster_7884, HPIX9Q24USABA; , 1,techcrave_783; 
cluster_2248, LEN20FAS2AR00; , 1,techcrave_1137; 
cluster_11373, X51070801; 4719331944254; , 1,jw_79; 
cluster_6401, 56245337; 825633437708; , 1,walmart_756; 
cluster_19458, 884116279297; LATI5480J6R5K; , 3,techcrave_2120; antonline_942; truecurate_91; 
cluster_4288, V1P74UAABA; 889894960665; , 1,howardcomputer_2075; 
cluster_18167, 191114515204; , 2,antonline_1078; buydig_299; 
cluster_13948, 20MF000KUS; , 1,macmall_607; 
cluster_12393, ND2YG; 884116280842; DEP5520ND2YG; , 1,sdicraft_553; 
cluster_35, 81D30003US; , 1,macmall_603; 
cluster_2450, 889661174004; , 1,techcrave_1591; 
cluster_10105, VX8B7O1AGF2B0AUS; , 1,howardcomputer_1379; 
cluster_12961, 885170331143; , 1,techcrave_1497; 
cluster_13499, 885170310292; , 1,techcrave_1446; 
cluster_17632, 4713883236911; NOT04620; NHQ2CEK001; NH.Q2CEK.001; , 2,box_0347; cclonline_135; 
cluster_7509, B01N9XBTTW; 190781513339; 1DK82EAABD; , 1,gdxtech_118; 
cluster_6109, 889899785584; X1C38AWABA; , 1,howardcomputer_1727; 
cluster_441, 30021745; 4015625603761; , 1,box_0083; 
cluster_8343, 640G11583; 825633419056; , 1,bestbuy_679; 
cluster_3883, 3YE05UTABA; HEZB14UG5E05; , 1,sdicraft_551; 
cluster_18531, 783918030; 842776102294; , 2,walmart_500; walmart_520; 
cluster_2907, 190780066560; , 1,techcrave_757; 
cluster_5454, YUCEGO6XDBWQVGRA; , 1,massgenie_525; 
cluster_7547, 615608137; , 1,walmart_297; 
cluster_14420, 187384834; 741807520987; , 1,walmart_585; 
cluster_17867, WE63235; 824142163672; IN3GY978; , 2,macmall_425; microcart_66; 
cluster_783, 884116260639; , 1,techcrave_1947; 
cluster_12539, GETVG31ZDKABIXX; , 1,techcrave_1093; 
cluster_12557, MD313LLA16; 643907578069; , 1,bestbuy_213; 
cluster_12077, UX530UQ-FY007T; 889349648155; 4712900648157; , 1,box_0468; 
cluster_3896, HEX21012EG93; 190781714699; 1PH93UTABA; , 1,sdicraft_346; 
cluster_11894, SP5135138M1; 190793581371; B01MTCDSD4; , 1,electronicsface_283; 
cluster_13263, GETBB73BCDAEEXX; , 1,techcrave_2409; 
cluster_9183, DCGE638RE200CACA; 824142161012; , 1,kaizyr_142; 
cluster_9004, PC50870; , 1,macmall_258; 
cluster_10846, FUJBESKD10000HAAABD; , 1,techcrave_872; 
cluster_11901, NXGXZAA002; , 1,macmall_500; 
cluster_2653, E9G57UAABA; 887758944615; , 1,howardcomputer_2025; 
cluster_6994, YRSFTHLZPCEGNBTL; 193015942080; , 1,massgenie_227; 
cluster_22578, 192330209311; 192018230347; 40977160; 40815763; 20LD001GUS; U650SN7Y4ZQRVEKB; HE1040G42X87; 805135; PZUEEBI1IYAEQLIK; 2XM87UTABA; LATI7390N6PNV; , 14,sdicraft_297; techcrave_70; pcmg_502; antonline_261; massgenie_447; savingslots_103; pcmg_532; massgenie_340; microcenter_23; bestbuy_827; antonline_637; truecurate_494; buydig_310; savingslots_168; 
cluster_4669, LRUV97LM9CTIEQMD; 192651809412; , 1,massgenie_29; 
cluster_4166, 888863987689; 1MP23UT; , 1,electronicsface_70; 
cluster_9633, GETBA73CFDAEDXX; , 1,techcrave_2348; 
cluster_3643, VC61DCDABGBX; , 1,portableone_331; 
cluster_5765, 192330209519; , 1,antonline_852; 
cluster_19293, 192018230361; XPS95705804SLV; TO86JUFBJIEC8WTD; , 3,savingslots_68; massgenie_253; antonline_373; 
cluster_17981, 193424190409; , 2,antonline_3; buydig_273; 
cluster_14462, 889661162407; , 1,techcrave_1564; 
cluster_4343, SW5125255YD; 193124844039; , 1,savingslots_366; 
cluster_274, 888793334737; , 1,techcrave_542; 
cluster_575, NOT05202; CVK8M; 5397184081488; , 1,cclonline_144; 
cluster_20317, 192545628587; 4HZ57UTABA; 41186174; , 3,pcmg_365; antonline_281; macmall_224; 
cluster_8226, 192330828727; 81CA0011US; , 1,howardcomputer_927; 
cluster_6729, GETBA7355DAEDXX; , 1,techcrave_2301; 
cluster_5087, 20LH0023US; 192651097499; , 1,howardcomputer_931; 
cluster_821, 192545039154; , 1,buydig_224; 
cluster_5703, PE62VR7RF837; 824142148877; , 1,cukusa_32; 
cluster_13850, 193124689258; , 1,antonline_482; 
cluster_12661, 825633465503; PC513820; , 1,macmall_97; 
cluster_2386, 824142163658; , 1,buydig_326; 
cluster_20029, 884116282853; , 3,antonline_1059; techcrave_2186; buydig_204; 
cluster_22252, 190781978824; 40594047; YRQF5AT8S4VQYBKJ; S1REPDCGALYPEZQV; 1NM37UTABA; 2UN95UT; , 6,techcrave_23; massgenie_398; pcmg_465; massgenie_482; antonline_395; savingslots_148; 
cluster_1249, 193124792095; 20MB0029US; , 1,howardcomputer_1591; 
cluster_3846, RZ0902385E71R3B1; 8886419357841; , 1,jw_208; 
cluster_2208, 889296738916; , 1,techcrave_626; 
cluster_3432, 888863408634; NXG85AA001; , 1,truecurate_145; 
cluster_8560, 192545171939; DC3VD02UTCA; , 1,kaizyr_86; 
cluster_1195, LEE10081ER02; 81ER0002US; 192158687926; , 1,bhphotovideo_18; 
cluster_8216, 888182699409; , 1,techcrave_480; 
cluster_7871, 193268148338; Z4BMCLAF4OQAB4O9; , 1,massgenie_586; 
cluster_15664, 191376674947; TMP2510G2M56AT; , 2,savingslots_390; antonline_508; 
cluster_11585, GETBA7CB5AAEEXX; , 1,techcrave_2377; 
cluster_10863, 5EP0BHDBMI9NQVAB; , 1,massgenie_849; 
cluster_1710, ACCB5312TK6T; 191114022252; NXGL4AA010; , 1,bhphotovideo_141; 
cluster_7568, LEN20KU0019US; , 1,techcrave_1252; 
cluster_12165, 80U10066US; B01MDJYTI8; 190780339176; , 1,electronicsface_231; 
cluster_5353, 889349984291; DCUX461UAQ52SPCBC; , 1,kaizyr_21; 
cluster_20244, 191114812402; S530UADB51YL; , 3,savingslots_487; buydig_281; antonline_605; 
cluster_2282, W0T01UT; 191114792186; , 1,savingslots_432; 
cluster_3296, SNOINS234795SA; , 1,techcrave_2093; 
cluster_1625, PC50995; , 1,macmall_147; 
cluster_1085, 652012773771; 760173; 652012773771R; , 1,microcenter_1; 
cluster_2103, 192545807180; 4NL28UTABA; , 1,macmall_412; 
cluster_12945, SE1DK5AAADSX; , 1,portableone_273; 
cluster_4028, , 1,abt_155; 
cluster_17009, 190780632567; X9V21UTABA; , 2,antonline_442; howardcomputer_321; 
cluster_10460, LEN20EQS3AS00; , 1,techcrave_1126; 
cluster_9136, TWDES15BG75FM7M0P4; , 1,techcrave_1035; 
cluster_8734, P0C06UTABA; 884116247449; B011MCD1QO; , 1,electronicsface_185; 
cluster_2365, F5W50UAABA; 888182507506; , 1,howardcomputer_1339; 
cluster_4799, 824142172308; WS65476; , 1,howardcomputer_959; 
cluster_12850, GETBB7325DAEKXX; , 1,techcrave_2393; 
cluster_9489, 350526182; 191114635001; , 1,walmart_792; 
cluster_18541, 886598056298; 53010CRG; HU53010CRG; , 2,bhphotovideo_35; galleon_47; 
cluster_15961, 192330447980; 81AX00GGUSMB; 41549115; , 2,macmall_83; pcmg_7; 
cluster_2394, 54059836; 825633402584; , 1,walmart_307; 
cluster_1272, GX501VI-GZ021T; , 1,box_0310; 
cluster_7139, IN2QH528; 20L9001LUS; 192158789248; , 1,microcart_57; 
cluster_10275, 41039262; PC50947; , 1,pcmg_380; 
cluster_4302, Sabre151060803; 4719331945176; , 1,jw_78; 
cluster_20202, 192545473446; , 3,buydig_313; savingslots_609; antonline_298; 
cluster_8545, SNOINS222665SA; , 1,techcrave_2060; 
cluster_4320, 20M9000RUS; 192651171984; , 1,howardcomputer_1015; 
cluster_3005, 601285429939; 598972693; , 1,walmart_689; 
cluster_12211, 689354191710; 286527718; , 1,walmart_926; 
cluster_18154, 190781458869; 1BT03UTABA; HE612G21BT03; , 2,sdicraft_334; antonline_346; 
cluster_14212, 357916888; 884116311140; , 1,walmart_889; 
cluster_3090, 55868215; 190781770497; , 1,walmart_272; 
cluster_11239, 884116218913; 54735611; , 1,walmart_666; 
